Įstaigos_kodas;Gydytojo_ID;Laisvos_registracijos_data;Įrašo_sukūrimo_data
125873515;1962;2019-04-18 17:00;2019-03-29 03:23:04
125873515;1962;2019-04-18 17:15;2019-03-29 03:23:04
125873515;1962;2019-04-18 18:00;2019-03-29 03:23:04
125873515;1962;2019-04-18 18:15;2019-03-29 03:23:04
125873515;1962;2019-04-18 18:30;2019-03-29 03:23:04
125873515;1962;2019-04-18 18:45;2019-03-29 03:23:04
125873515;1962;2019-04-18 19:00;2019-03-29 03:23:04
125873515;1962;2019-04-18 19:15;2019-03-29 03:23:04
125873515;1962;2019-04-18 19:30;2019-03-29 03:23:04
125873515;1962;2019-04-18 19:45;2019-03-29 03:23:04
125873515;1962;2019-04-19 07:15;2019-03-29 03:23:04
125873515;1962;2019-04-19 07:30;2019-03-29 03:23:04
125873515;1962;2019-04-19 08:15;2019-03-29 03:23:04
125873515;1962;2019-04-19 11:35;2019-03-29 03:23:04
125873515;1962;2019-04-19 11:50;2019-03-29 03:23:04
125873515;1962;2019-04-19 12:05;2019-03-29 03:23:04
125873515;1962;2019-04-19 12:20;2019-03-29 03:23:04
125873515;1962;2019-04-19 12:35;2019-03-29 03:23:04
125873515;1962;2019-04-19 12:50;2019-03-29 03:23:04
125873515;1962;2019-04-19 13:05;2019-03-29 03:23:04
125873515;1962;2019-04-19 13:20;2019-03-29 03:23:04
125873515;1962;2019-04-23 07:40;2019-03-29 03:23:04
125873515;1962;2019-04-23 07:55;2019-03-29 03:23:04
125873515;1962;2019-04-23 08:25;2019-03-29 03:23:04
125873515;1962;2019-04-23 08:40;2019-03-29 03:23:04
125873515;1962;2019-04-23 08:55;2019-03-29 03:23:04
125873515;1962;2019-04-24 13:50;2019-03-29 03:23:04
125873515;1962;2019-04-24 14:35;2019-03-29 03:23:04
125873515;1962;2019-04-24 15:20;2019-03-29 03:23:04
125873515;1962;2019-04-24 17:00;2019-03-29 03:23:04
125873515;1962;2019-04-24 17:15;2019-03-29 03:23:04
125873515;1962;2019-04-24 17:30;2019-03-29 03:23:04
125873515;1962;2019-04-24 18:00;2019-03-29 03:23:04
125873515;1962;2019-04-24 18:15;2019-03-29 03:23:04
125873515;1962;2019-04-24 18:45;2019-03-29 03:23:04
125873515;1962;2019-04-24 19:00;2019-03-29 03:23:04
125873515;1962;2019-04-24 19:15;2019-03-29 03:23:04
125873515;1962;2019-04-24 19:30;2019-03-29 03:23:04
125873515;1962;2019-04-24 19:45;2019-03-29 03:23:04
125873515;1962;2019-04-25 07:00;2019-03-29 03:23:04
125873515;1962;2019-04-25 07:15;2019-03-29 03:23:04
125873515;1962;2019-04-25 07:30;2019-03-29 03:23:04
125873515;1962;2019-04-25 08:15;2019-03-29 03:23:04
125873515;1962;2019-04-25 08:30;2019-03-29 03:23:04
125873515;1962;2019-04-25 09:15;2019-03-29 03:23:04
125873515;1962;2019-04-25 11:35;2019-03-29 03:23:04
125873515;1962;2019-04-25 11:50;2019-03-29 03:23:04
125873515;1962;2019-04-25 12:05;2019-03-29 03:23:04
125873515;1962;2019-04-25 12:20;2019-03-29 03:23:04
125873515;1962;2019-04-25 12:35;2019-03-29 03:23:04
125873515;1962;2019-04-25 12:50;2019-03-29 03:23:04
125873515;1962;2019-04-25 13:05;2019-03-29 03:23:04
125873515;1962;2019-04-25 13:20;2019-03-29 03:23:04
125873515;1962;2019-04-26 13:35;2019-03-29 03:23:04
125873515;1962;2019-04-26 13:50;2019-03-29 03:23:04
125873515;1962;2019-04-26 14:35;2019-03-29 03:23:04
125873515;1962;2019-04-26 17:00;2019-03-29 03:23:04
125873515;1962;2019-04-26 17:15;2019-03-29 03:23:04
125873515;1962;2019-04-26 17:30;2019-03-29 03:23:04
125873515;1962;2019-04-26 18:00;2019-03-29 03:23:04
125873515;1962;2019-04-26 18:15;2019-03-29 03:23:04
125873515;1962;2019-04-26 18:30;2019-03-29 03:23:04
125873515;1962;2019-04-26 18:45;2019-03-29 03:23:04
125873515;1962;2019-04-26 19:00;2019-03-29 03:23:04
125873515;1962;2019-04-26 19:15;2019-03-29 03:23:04
125873515;1962;2019-04-26 19:30;2019-03-29 03:23:04
125873515;1962;2019-04-26 19:45;2019-03-29 03:23:04
125873515;2009;2019-04-05 11:35;2019-03-29 03:23:04
125873515;2009;2019-04-25 12:20;2019-03-29 03:23:04
125873515;2009;2019-04-25 12:35;2019-03-29 03:23:04
125873515;2009;2019-04-25 12:50;2019-03-29 03:23:04
125873515;2009;2019-04-25 13:20;2019-03-29 03:23:04
125873515;2009;2019-04-26 19:00;2019-03-29 03:23:04
125873515;2009;2019-04-26 19:15;2019-03-29 03:23:04
125873515;2009;2019-04-26 19:30;2019-03-29 03:23:04
125873515;2014;2019-04-01 08:20;2019-03-29 03:23:04
125873515;2014;2019-04-01 08:50;2019-03-29 03:23:04
125873515;2014;2019-04-01 10:15;2019-03-29 03:23:04
125873515;2014;2019-04-02 14:25;2019-03-29 03:23:04
125873515;2014;2019-04-02 14:40;2019-03-29 03:23:04
125873515;2014;2019-04-02 14:55;2019-03-29 03:23:04
125873515;2014;2019-04-02 15:10;2019-03-29 03:23:04
125873515;2014;2019-04-02 17:20;2019-03-29 03:23:04
125873515;2014;2019-04-02 17:35;2019-03-29 03:23:04
125873515;2014;2019-04-02 18:05;2019-03-29 03:23:04
125873515;2014;2019-04-02 18:55;2019-03-29 03:23:04
125873515;2014;2019-04-02 19:10;2019-03-29 03:23:04
125873515;2014;2019-04-03 07:25;2019-03-29 03:23:04
125873515;2014;2019-04-03 07:40;2019-03-29 03:23:04
125873515;2014;2019-04-03 07:55;2019-03-29 03:23:04
125873515;2014;2019-04-03 08:10;2019-03-29 03:23:04
125873515;2014;2019-04-03 08:25;2019-03-29 03:23:04
125873515;2014;2019-04-03 08:40;2019-03-29 03:23:04
125873515;2014;2019-04-03 08:55;2019-03-29 03:23:04
125873515;2014;2019-04-03 10:45;2019-03-29 03:23:04
125873515;2014;2019-04-03 11:30;2019-03-29 03:23:04
125873515;2014;2019-04-03 11:45;2019-03-29 03:23:04
125873515;2014;2019-04-03 12:00;2019-03-29 03:23:04
125873515;2014;2019-04-03 12:15;2019-03-29 03:23:04
125873515;2014;2019-04-03 12:30;2019-03-29 03:23:04
125873515;2014;2019-04-04 13:55;2019-03-29 03:23:04
125873515;2014;2019-04-04 14:10;2019-03-29 03:23:04
125873515;2014;2019-04-04 14:25;2019-03-29 03:23:04
125873515;2014;2019-04-04 14:40;2019-03-29 03:23:04
125873515;2014;2019-04-04 14:55;2019-03-29 03:23:04
125873515;2014;2019-04-04 15:10;2019-03-29 03:23:04
125873515;2014;2019-04-04 17:35;2019-03-29 03:23:04
125873515;2014;2019-04-04 17:50;2019-03-29 03:23:04
125873515;2014;2019-04-04 18:05;2019-03-29 03:23:04
125873515;2014;2019-04-04 19:10;2019-03-29 03:23:04
125873515;2014;2019-04-04 19:25;2019-03-29 03:23:04
125873515;2014;2019-04-05 07:40;2019-03-29 03:23:04
125873515;2014;2019-04-05 10:00;2019-03-29 03:23:04
125873515;2014;2019-04-05 10:15;2019-03-29 03:23:04
125873515;2014;2019-04-05 10:30;2019-03-29 03:23:04
125873515;2014;2019-04-05 11:50;2019-03-29 03:23:04
125873515;2014;2019-04-05 12:05;2019-03-29 03:23:04
125873515;2014;2019-04-05 12:20;2019-03-29 03:23:04
125873515;2014;2019-04-08 14:20;2019-03-29 03:23:04
125873515;2014;2019-04-08 14:35;2019-03-29 03:23:04
125873515;2014;2019-04-08 14:50;2019-03-29 03:23:04
125873515;2014;2019-04-08 15:05;2019-03-29 03:23:04
125873515;2014;2019-04-08 15:20;2019-03-29 03:23:04
125873515;2014;2019-04-08 17:15;2019-03-29 03:23:04
125873515;2014;2019-04-08 17:30;2019-03-29 03:23:04
125873515;2014;2019-04-08 17:45;2019-03-29 03:23:04
125873515;2014;2019-04-08 18:40;2019-03-29 03:23:04
125873515;2014;2019-04-08 18:55;2019-03-29 03:23:04
125873515;2014;2019-04-08 19:10;2019-03-29 03:23:04
125873515;2014;2019-04-08 19:35;2019-03-29 03:23:04
125873515;2014;2019-04-09 07:25;2019-03-29 03:23:04
125873515;2014;2019-04-09 07:40;2019-03-29 03:23:04
125873515;2014;2019-04-09 07:55;2019-03-29 03:23:04
125873515;2014;2019-04-09 08:10;2019-03-29 03:23:04
125873515;2014;2019-04-09 08:25;2019-03-29 03:23:04
125873515;2014;2019-04-09 08:40;2019-03-29 03:23:04
125873515;2014;2019-04-09 08:55;2019-03-29 03:23:04
125873515;2014;2019-04-09 10:45;2019-03-29 03:23:04
125873515;2014;2019-04-09 11:30;2019-03-29 03:23:04
125873515;2014;2019-04-09 11:45;2019-03-29 03:23:04
125873515;2014;2019-04-09 12:00;2019-03-29 03:23:04
125873515;2014;2019-04-09 12:15;2019-03-29 03:23:04
125873515;2014;2019-04-10 13:55;2019-03-29 03:23:04
125873515;2014;2019-04-10 14:10;2019-03-29 03:23:04
125873515;2014;2019-04-10 14:25;2019-03-29 03:23:04
125873515;2014;2019-04-10 14:40;2019-03-29 03:23:04
125873515;2014;2019-04-10 14:55;2019-03-29 03:23:04
125873515;2014;2019-04-10 15:10;2019-03-29 03:23:04
125873515;2014;2019-04-10 17:20;2019-03-29 03:23:04
125873515;2014;2019-04-10 17:50;2019-03-29 03:23:04
125873515;2014;2019-04-10 18:05;2019-03-29 03:23:04
125873515;2014;2019-04-10 18:55;2019-03-29 03:23:04
125873515;2014;2019-04-10 19:10;2019-03-29 03:23:04
125873515;2014;2019-04-10 19:25;2019-03-29 03:23:04
125873515;2014;2019-04-11 07:25;2019-03-29 03:23:04
125873515;2014;2019-04-11 07:40;2019-03-29 03:23:04
125873515;2014;2019-04-11 07:55;2019-03-29 03:23:04
125873515;2014;2019-04-11 08:10;2019-03-29 03:23:04
125873515;2014;2019-04-11 08:40;2019-03-29 03:23:04
125873515;2014;2019-04-11 08:55;2019-03-29 03:23:04
125873515;2014;2019-04-11 09:45;2019-03-29 03:23:04
125873515;2014;2019-04-12 13:55;2019-03-29 03:23:04
125873515;2014;2019-04-12 14:10;2019-03-29 03:23:04
125873515;2014;2019-04-12 14:25;2019-03-29 03:23:04
125873515;2014;2019-04-12 14:40;2019-03-29 03:23:04
125873515;2014;2019-04-12 14:55;2019-03-29 03:23:04
125873515;2014;2019-04-12 17:10;2019-03-29 03:23:04
125873515;2014;2019-04-12 17:25;2019-03-29 03:23:04
125873515;2014;2019-04-12 17:40;2019-03-29 03:23:04
125873515;2014;2019-04-12 17:55;2019-03-29 03:23:04
125873515;2014;2019-04-12 18:45;2019-03-29 03:23:04
125873515;2014;2019-04-12 19:00;2019-03-29 03:23:04
125873515;2014;2019-04-12 19:15;2019-03-29 03:23:04
125873515;2014;2019-04-23 07:25;2019-03-29 03:23:04
125873515;2014;2019-04-23 07:40;2019-03-29 03:23:04
125873515;2014;2019-04-23 07:55;2019-03-29 03:23:04
125873515;2014;2019-04-23 08:55;2019-03-29 03:23:04
125873515;2014;2019-04-24 13:55;2019-03-29 03:23:04
125873515;2014;2019-04-24 14:10;2019-03-29 03:23:04
125873515;2014;2019-04-24 14:25;2019-03-29 03:23:04
125873515;2014;2019-04-24 14:40;2019-03-29 03:23:04
125873515;2014;2019-04-24 14:55;2019-03-29 03:23:04
125873515;2014;2019-04-24 15:10;2019-03-29 03:23:04
125873515;2014;2019-04-24 17:20;2019-03-29 03:23:04
125873515;2014;2019-04-24 17:50;2019-03-29 03:23:04
125873515;2014;2019-04-24 18:05;2019-03-29 03:23:04
125873515;2014;2019-04-24 18:55;2019-03-29 03:23:04
125873515;2014;2019-04-24 19:10;2019-03-29 03:23:04
125873515;2014;2019-04-24 19:25;2019-03-29 03:23:04
125873515;2014;2019-04-25 07:25;2019-03-29 03:23:04
125873515;2014;2019-04-25 07:55;2019-03-29 03:23:04
125873515;2014;2019-04-25 08:10;2019-03-29 03:23:04
125873515;2014;2019-04-25 08:25;2019-03-29 03:23:04
125873515;2014;2019-04-25 08:40;2019-03-29 03:23:04
125873515;2014;2019-04-25 08:55;2019-03-29 03:23:04
125873515;2014;2019-04-25 10:45;2019-03-29 03:23:04
125873515;2014;2019-04-25 12:30;2019-03-29 03:23:04
125873515;2014;2019-04-26 13:55;2019-03-29 03:23:04
125873515;2014;2019-04-26 14:10;2019-03-29 03:23:04
125873515;2014;2019-04-26 14:25;2019-03-29 03:23:04
125873515;2014;2019-04-26 14:40;2019-03-29 03:23:04
125873515;2014;2019-04-26 14:55;2019-03-29 03:23:04
125873515;2014;2019-04-26 17:10;2019-03-29 03:23:04
125873515;2014;2019-04-26 17:25;2019-03-29 03:23:04
125873515;2014;2019-04-26 17:40;2019-03-29 03:23:04
125873515;2014;2019-04-26 17:55;2019-03-29 03:23:04
125873515;2014;2019-04-26 18:45;2019-03-29 03:23:04
125873515;2014;2019-04-26 19:00;2019-03-29 03:23:04
125873515;2014;2019-04-26 19:15;2019-03-29 03:23:04
125873515;2029;2019-04-01 14:35;2019-03-29 03:23:04
125873515;2029;2019-04-01 14:50;2019-03-29 03:23:04
125873515;2029;2019-04-01 15:05;2019-03-29 03:23:04
125873515;2029;2019-04-01 16:15;2019-03-29 03:23:04
125873515;2029;2019-04-01 17:15;2019-03-29 03:23:04
125873515;2029;2019-04-01 17:30;2019-03-29 03:23:04
125873515;2029;2019-04-01 17:45;2019-03-29 03:23:04
125873515;2029;2019-04-01 18:40;2019-03-29 03:23:04
125873515;2029;2019-04-01 18:55;2019-03-29 03:23:04
125873515;2029;2019-04-01 19:10;2019-03-29 03:23:04
125873515;2029;2019-04-01 19:35;2019-03-29 03:23:04
125873515;2029;2019-04-02 07:25;2019-03-29 03:23:04
125873515;2029;2019-04-02 07:40;2019-03-29 03:23:04
125873515;2029;2019-04-02 07:55;2019-03-29 03:23:04
125873515;2029;2019-04-02 08:10;2019-03-29 03:23:04
125873515;2029;2019-04-02 08:25;2019-03-29 03:23:04
125873515;2029;2019-04-02 11:30;2019-03-29 03:23:04
125873515;2029;2019-04-02 11:45;2019-03-29 03:23:04
125873515;2029;2019-04-02 12:15;2019-03-29 03:23:04
125873515;2029;2019-04-02 12:30;2019-03-29 03:23:04
125873515;2029;2019-04-03 13:30;2019-03-29 03:23:04
125873515;2029;2019-04-03 14:45;2019-03-29 03:23:04
125873515;2029;2019-04-04 07:25;2019-03-29 03:23:04
125873515;2029;2019-04-04 07:40;2019-03-29 03:23:04
125873515;2029;2019-04-04 07:55;2019-03-29 03:23:04
125873515;2029;2019-04-04 08:10;2019-03-29 03:23:04
125873515;2029;2019-04-04 08:25;2019-03-29 03:23:04
125873515;2029;2019-04-04 08:40;2019-03-29 03:23:04
125873515;2029;2019-04-04 10:15;2019-03-29 03:23:04
125873515;2029;2019-04-04 12:15;2019-03-29 03:23:04
125873515;2029;2019-04-04 12:30;2019-03-29 03:23:04
125873515;2029;2019-04-05 13:55;2019-03-29 03:23:04
125873515;2029;2019-04-05 14:10;2019-03-29 03:23:04
125873515;2029;2019-04-05 14:25;2019-03-29 03:23:04
125873515;2029;2019-04-05 17:10;2019-03-29 03:23:04
125873515;2029;2019-04-05 17:25;2019-03-29 03:23:04
125873515;2029;2019-04-05 17:40;2019-03-29 03:23:04
125873515;2029;2019-04-05 18:45;2019-03-29 03:23:04
125873515;2029;2019-04-05 19:00;2019-03-29 03:23:04
125873515;2029;2019-04-05 19:15;2019-03-29 03:23:04
125873515;2029;2019-04-08 08:05;2019-03-29 03:23:04
125873515;2029;2019-04-08 08:20;2019-03-29 03:23:04
125873515;2029;2019-04-08 08:35;2019-03-29 03:23:04
125873515;2029;2019-04-08 08:50;2019-03-29 03:23:04
125873515;2029;2019-04-08 09:05;2019-03-29 03:23:04
125873515;2029;2019-04-08 10:00;2019-03-29 03:23:04
125873515;2029;2019-04-08 10:15;2019-03-29 03:23:04
125873515;2029;2019-04-08 11:00;2019-03-29 03:23:04
125873515;2029;2019-04-08 11:15;2019-03-29 03:23:04
125873515;2029;2019-04-08 12:25;2019-03-29 03:23:04
125873515;2029;2019-04-08 12:40;2019-03-29 03:23:04
125873515;2029;2019-04-08 12:55;2019-03-29 03:23:04
125873515;2029;2019-04-09 13:55;2019-03-29 03:23:04
125873515;2029;2019-04-09 14:10;2019-03-29 03:23:04
125873515;2029;2019-04-09 14:25;2019-03-29 03:23:04
125873515;2029;2019-04-09 14:40;2019-03-29 03:23:04
125873515;2029;2019-04-09 15:10;2019-03-29 03:23:04
125873515;2029;2019-04-09 17:35;2019-03-29 03:23:04
125873515;2029;2019-04-09 17:50;2019-03-29 03:23:04
125873515;2029;2019-04-09 18:05;2019-03-29 03:23:04
125873515;2029;2019-04-09 18:55;2019-03-29 03:23:04
125873515;2029;2019-04-09 19:10;2019-03-29 03:23:04
125873515;2029;2019-04-09 19:25;2019-03-29 03:23:04
125873515;2029;2019-04-10 07:25;2019-03-29 03:23:04
125873515;2029;2019-04-10 07:40;2019-03-29 03:23:04
125873515;2029;2019-04-10 07:55;2019-03-29 03:23:04
125873515;2029;2019-04-10 08:10;2019-03-29 03:23:04
125873515;2029;2019-04-10 08:25;2019-03-29 03:23:04
125873515;2029;2019-04-10 08:40;2019-03-29 03:23:04
125873515;2029;2019-04-10 08:55;2019-03-29 03:23:04
125873515;2029;2019-04-10 11:30;2019-03-29 03:23:04
125873515;2029;2019-04-10 11:45;2019-03-29 03:23:04
125873515;2029;2019-04-10 12:00;2019-03-29 03:23:04
125873515;2029;2019-04-10 12:15;2019-03-29 03:23:04
125873515;2029;2019-04-11 13:55;2019-03-29 03:23:04
125873515;2029;2019-04-11 14:10;2019-03-29 03:23:04
125873515;2029;2019-04-11 14:25;2019-03-29 03:23:04
125873515;2029;2019-04-11 14:55;2019-03-29 03:23:04
125873515;2029;2019-04-11 15:10;2019-03-29 03:23:04
125873515;2029;2019-04-11 17:20;2019-03-29 03:23:04
125873515;2029;2019-04-11 17:35;2019-03-29 03:23:04
125873515;2029;2019-04-11 17:50;2019-03-29 03:23:04
125873515;2029;2019-04-11 18:05;2019-03-29 03:23:04
125873515;2029;2019-04-11 18:55;2019-03-29 03:23:04
125873515;2029;2019-04-11 19:10;2019-03-29 03:23:04
125873515;2029;2019-04-12 08:10;2019-03-29 03:23:04
125873515;2029;2019-04-12 08:25;2019-03-29 03:23:04
125873515;2029;2019-04-12 08:40;2019-03-29 03:23:04
125873515;2029;2019-04-12 10:00;2019-03-29 03:23:04
125873515;2029;2019-04-12 10:15;2019-03-29 03:23:04
125873515;2029;2019-04-12 11:00;2019-03-29 03:23:04
125873515;2029;2019-04-12 11:50;2019-03-29 03:23:04
125873515;2029;2019-04-12 12:05;2019-03-29 03:23:04
125873515;2029;2019-04-12 12:20;2019-03-29 03:23:04
125873515;2029;2019-04-15 14:20;2019-03-29 03:23:04
125873515;2029;2019-04-15 14:35;2019-03-29 03:23:04
125873515;2029;2019-04-15 14:50;2019-03-29 03:23:04
125873515;2029;2019-04-15 15:05;2019-03-29 03:23:04
125873515;2029;2019-04-15 15:20;2019-03-29 03:23:04
125873515;2029;2019-04-15 17:00;2019-03-29 03:23:04
125873515;2029;2019-04-15 17:15;2019-03-29 03:23:04
125873515;2029;2019-04-15 17:30;2019-03-29 03:23:04
125873515;2029;2019-04-15 17:45;2019-03-29 03:23:04
125873515;2029;2019-04-15 18:40;2019-03-29 03:23:04
125873515;2029;2019-04-15 18:55;2019-03-29 03:23:04
125873515;2029;2019-04-15 19:10;2019-03-29 03:23:04
125873515;2029;2019-04-15 19:35;2019-03-29 03:23:04
125873515;2029;2019-04-16 07:25;2019-03-29 03:23:04
125873515;2029;2019-04-16 07:40;2019-03-29 03:23:04
125873515;2029;2019-04-16 07:55;2019-03-29 03:23:04
125873515;2029;2019-04-16 08:10;2019-03-29 03:23:04
125873515;2029;2019-04-16 08:25;2019-03-29 03:23:04
125873515;2029;2019-04-16 08:40;2019-03-29 03:23:04
125873515;2029;2019-04-16 11:30;2019-03-29 03:23:04
125873515;2029;2019-04-16 11:45;2019-03-29 03:23:04
125873515;2029;2019-04-16 12:00;2019-03-29 03:23:04
125873515;2029;2019-04-16 12:15;2019-03-29 03:23:04
125873515;2029;2019-04-16 12:30;2019-03-29 03:23:04
125873515;2029;2019-04-17 13:55;2019-03-29 03:23:04
125873515;2029;2019-04-17 14:10;2019-03-29 03:23:04
125873515;2029;2019-04-17 14:25;2019-03-29 03:23:04
125873515;2029;2019-04-17 14:40;2019-03-29 03:23:04
125873515;2029;2019-04-17 14:55;2019-03-29 03:23:04
125873515;2029;2019-04-17 15:10;2019-03-29 03:23:04
125873515;2029;2019-04-17 17:20;2019-03-29 03:23:04
125873515;2029;2019-04-17 17:35;2019-03-29 03:23:04
125873515;2029;2019-04-17 17:50;2019-03-29 03:23:04
125873515;2029;2019-04-17 18:05;2019-03-29 03:23:04
125873515;2029;2019-04-17 18:55;2019-03-29 03:23:04
125873515;2029;2019-04-17 19:10;2019-03-29 03:23:04
125873515;2029;2019-04-17 19:25;2019-03-29 03:23:04
125873515;2029;2019-04-18 07:25;2019-03-29 03:23:04
125873515;2029;2019-04-18 07:40;2019-03-29 03:23:04
125873515;2029;2019-04-18 07:55;2019-03-29 03:23:04
125873515;2029;2019-04-18 08:10;2019-03-29 03:23:04
125873515;2029;2019-04-18 08:25;2019-03-29 03:23:04
125873515;2029;2019-04-18 08:40;2019-03-29 03:23:04
125873515;2029;2019-04-18 08:55;2019-03-29 03:23:04
125873515;2029;2019-04-18 10:15;2019-03-29 03:23:04
125873515;2029;2019-04-18 11:30;2019-03-29 03:23:04
125873515;2029;2019-04-18 11:45;2019-03-29 03:23:04
125873515;2029;2019-04-18 12:00;2019-03-29 03:23:04
125873515;2029;2019-04-18 12:15;2019-03-29 03:23:04
125873515;2029;2019-04-18 12:30;2019-03-29 03:23:04
125873515;2029;2019-04-19 14:10;2019-03-29 03:23:04
125873515;2029;2019-04-19 14:25;2019-03-29 03:23:04
125873515;2029;2019-04-19 14:40;2019-03-29 03:23:04
125873515;2029;2019-04-19 14:55;2019-03-29 03:23:04
125873515;2029;2019-04-19 17:10;2019-03-29 03:23:04
125873515;2029;2019-04-19 17:25;2019-03-29 03:23:04
125873515;2029;2019-04-19 17:40;2019-03-29 03:23:04
125873515;2029;2019-04-19 17:55;2019-03-29 03:23:04
125873515;2029;2019-04-19 18:45;2019-03-29 03:23:04
125873515;2029;2019-04-19 19:00;2019-03-29 03:23:04
125873515;2029;2019-04-19 19:15;2019-03-29 03:23:04
125873515;2029;2019-04-23 13:55;2019-03-29 03:23:04
125873515;2029;2019-04-23 14:10;2019-03-29 03:23:04
125873515;2029;2019-04-23 14:25;2019-03-29 03:23:04
125873515;2029;2019-04-23 15:10;2019-03-29 03:23:04
125873515;2029;2019-04-23 17:20;2019-03-29 03:23:04
125873515;2029;2019-04-23 17:35;2019-03-29 03:23:04
125873515;2029;2019-04-23 17:50;2019-03-29 03:23:04
125873515;2029;2019-04-23 18:05;2019-03-29 03:23:04
125873515;2029;2019-04-23 18:55;2019-03-29 03:23:04
125873515;2029;2019-04-23 19:10;2019-03-29 03:23:04
125873515;2029;2019-04-23 19:25;2019-03-29 03:23:04
125873515;2029;2019-04-24 07:25;2019-03-29 03:23:04
125873515;2029;2019-04-24 07:40;2019-03-29 03:23:04
125873515;2029;2019-04-24 07:55;2019-03-29 03:23:04
125873515;2029;2019-04-24 08:10;2019-03-29 03:23:04
125873515;2029;2019-04-24 08:25;2019-03-29 03:23:04
125873515;2029;2019-04-24 08:40;2019-03-29 03:23:04
125873515;2029;2019-04-24 08:55;2019-03-29 03:23:04
125873515;2029;2019-04-24 10:15;2019-03-29 03:23:04
125873515;2029;2019-04-24 12:15;2019-03-29 03:23:04
125873515;2029;2019-04-25 14:10;2019-03-29 03:23:04
125873515;2029;2019-04-25 14:25;2019-03-29 03:23:04
125873515;2029;2019-04-25 14:40;2019-03-29 03:23:04
125873515;2029;2019-04-25 14:55;2019-03-29 03:23:04
125873515;2029;2019-04-25 15:10;2019-03-29 03:23:04
125873515;2029;2019-04-25 17:20;2019-03-29 03:23:04
125873515;2029;2019-04-25 17:35;2019-03-29 03:23:04
125873515;2029;2019-04-25 17:50;2019-03-29 03:23:04
125873515;2029;2019-04-25 18:05;2019-03-29 03:23:04
125873515;2029;2019-04-25 18:55;2019-03-29 03:23:04
125873515;2029;2019-04-25 19:10;2019-03-29 03:23:04
125873515;2029;2019-04-25 19:25;2019-03-29 03:23:04
125873515;2029;2019-04-26 07:25;2019-03-29 03:23:04
125873515;2029;2019-04-26 07:40;2019-03-29 03:23:04
125873515;2029;2019-04-26 07:55;2019-03-29 03:23:04
125873515;2029;2019-04-26 08:10;2019-03-29 03:23:04
125873515;2029;2019-04-26 08:25;2019-03-29 03:23:04
125873515;2029;2019-04-26 08:40;2019-03-29 03:23:04
125873515;2029;2019-04-26 10:00;2019-03-29 03:23:04
125873515;2029;2019-04-26 10:15;2019-03-29 03:23:04
125873515;2029;2019-04-26 11:00;2019-03-29 03:23:04
125873515;2029;2019-04-26 11:50;2019-03-29 03:23:04
125873515;2029;2019-04-26 12:20;2019-03-29 03:23:04
125873515;2032;2019-04-02 07:15;2019-03-29 03:23:04
125873515;2032;2019-04-02 07:30;2019-03-29 03:23:04
125873515;2032;2019-04-03 14:35;2019-03-29 03:23:04
125873515;2032;2019-04-03 15:20;2019-03-29 03:23:04
125873515;2032;2019-04-03 16:05;2019-03-29 03:23:04
125873515;2032;2019-04-03 17:15;2019-03-29 03:23:04
125873515;2032;2019-04-03 17:30;2019-03-29 03:23:04
125873515;2032;2019-04-03 18:00;2019-03-29 03:23:04
125873515;2032;2019-04-03 18:15;2019-03-29 03:23:04
125873515;2032;2019-04-03 18:30;2019-03-29 03:23:04
125873515;2032;2019-04-03 18:45;2019-03-29 03:23:04
125873515;2032;2019-04-03 19:00;2019-03-29 03:23:04
125873515;2032;2019-04-03 19:15;2019-03-29 03:23:04
125873515;2032;2019-04-03 19:45;2019-03-29 03:23:04
125873515;2032;2019-04-04 07:00;2019-03-29 03:23:04
125873515;2032;2019-04-04 07:15;2019-03-29 03:23:04
125873515;2032;2019-04-04 07:30;2019-03-29 03:23:04
125873515;2032;2019-04-04 08:15;2019-03-29 03:23:04
125873515;2032;2019-04-04 11:50;2019-03-29 03:23:04
125873515;2032;2019-04-04 12:05;2019-03-29 03:23:04
125873515;2032;2019-04-04 12:20;2019-03-29 03:23:04
125873515;2032;2019-04-04 12:35;2019-03-29 03:23:04
125873515;2032;2019-04-04 12:50;2019-03-29 03:23:04
125873515;2032;2019-04-04 13:20;2019-03-29 03:23:04
125873515;2032;2019-04-05 13:50;2019-03-29 03:23:04
125873515;2032;2019-04-05 14:35;2019-03-29 03:23:04
125873515;2032;2019-04-05 15:20;2019-03-29 03:23:04
125873515;2032;2019-04-05 17:15;2019-03-29 03:23:04
125873515;2032;2019-04-05 17:30;2019-03-29 03:23:04
125873515;2032;2019-04-05 18:00;2019-03-29 03:23:04
125873515;2032;2019-04-05 18:15;2019-03-29 03:23:04
125873515;2032;2019-04-05 18:30;2019-03-29 03:23:04
125873515;2032;2019-04-05 18:45;2019-03-29 03:23:04
125873515;2032;2019-04-05 19:00;2019-03-29 03:23:04
125873515;2032;2019-04-05 19:15;2019-03-29 03:23:04
125873515;2032;2019-04-08 07:15;2019-03-29 03:23:04
125873515;2032;2019-04-08 08:15;2019-03-29 03:23:04
125873515;2032;2019-04-08 08:30;2019-03-29 03:23:04
125873515;2032;2019-04-08 09:15;2019-03-29 03:23:04
125873515;2032;2019-04-08 11:35;2019-03-29 03:23:04
125873515;2032;2019-04-08 11:50;2019-03-29 03:23:04
125873515;2032;2019-04-08 12:05;2019-03-29 03:23:04
125873515;2032;2019-04-08 12:20;2019-03-29 03:23:04
